Toil_free60; Alfa_free60; Toil_free50; Alfa_free50; Toil_free40; Alfa_free40; Toil_free30; Alfa_free30; Toil_free20; Alfa_free20
55.5219; 2.83334; 58.7413; 3.30983; 62.8143; 4.02909; 67.2666; 4.99534; 73.082; 6.61457
54.7176; 2.72543; 58.0085; 3.19477; 62.1742; 3.90648; 66.7305; 4.86769; 72.6856; 6.48919
53.9346; 2.62432; 57.2922; 3.08617; 61.5458; 3.78973; 66.2019; 4.74503; 72.2928; 6.36728
53.1722; 2.52947; 56.5919; 2.98357; 60.9287; 3.6785; 65.6807; 4.62713; 71.9036; 6.24877
52.4296; 2.44039; 55.9073; 2.88656; 60.3229; 3.57245; 65.1669; 4.51375; 71.5182; 6.13355
51.7063; 2.35664; 55.2378; 2.79475; 59.7279; 3.47129; 64.6603; 4.40468; 71.1363; 6.0215
51.0016; 2.27781; 54.5831; 2.70778; 59.1435; 3.37472; 64.1607; 4.2997; 70.758; 5.91253
50.315; 2.20353; 53.9427; 2.62534; 58.5695; 3.28248; 63.668; 4.19863; 70.3833; 5.80653
49.6458; 2.13347; 53.3162; 2.54713; 58.0057; 3.19434; 63.1821; 4.10129; 70.0122; 5.7034
48.9934; 2.06733; 52.7033; 2.47286; 57.4519; 3.11005; 62.7029; 4.00749; 69.6445; 5.60304
48.3575; 2.00482; 52.1036; 2.40229; 56.9077; 3.02941; 62.2303; 3.91708; 69.2802; 5.50536
47.7373; 1.94568; 51.5168; 2.33518; 56.3731; 2.95221; 61.7641; 3.8299; 68.9193; 5.41027
47.1326; 1.88969; 50.9424; 2.27131; 55.8477; 2.87827; 61.3043; 3.74581; 68.5618; 5.31768
46.5427; 1.83663; 50.3802; 2.21048; 55.3314; 2.80741; 60.8507; 3.66467; 68.2076; 5.22751
45.9672; 1.7863; 49.8298; 2.15252; 54.824; 2.73947; 60.4032; 3.58634; 67.8567; 5.13968
45.4056; 1.73852; 49.291; 2.09724; 54.3254; 2.6743; 59.9618; 3.51071; 67.5089; 5.05412
44.8576; 1.69312; 48.7633; 2.04449; 53.8352; 2.61175; 59.5262; 3.43766; 67.1644; 4.97075
44.3227; 1.64996; 48.2466; 1.99411; 53.3533; 2.55169; 59.0965; 3.36707; 66.8231; 4.8895
43.8005; 1.60888; 47.7405; 1.94598; 52.8796; 2.49399; 58.6725; 3.29884; 66.4849; 4.8103
43.2907; 1.56976; 47.2447; 1.89995; 52.4138; 2.43853; 58.2541; 3.23287; 66.1497; 4.73309
42.7929; 1.53248; 46.7591; 1.85592; 51.9559; 2.38521; 57.8412; 3.16906; 65.8176; 4.65781
42.3066; 1.49692; 46.2832; 1.81377; 51.5055; 2.33391; 57.4338; 3.10733; 65.4885; 4.58438
41.8316; 1.46298; 45.8169; 1.77339; 51.0627; 2.28453; 57.0317; 3.04759; 65.1624; 4.51277
41.3675; 1.43057; 45.36; 1.73469; 50.6271; 2.23699; 56.6348; 2.98975; 64.8392; 4.4429
40.9141; 1.39959; 44.9121; 1.69759; 50.1987; 2.1912; 56.2431; 2.93374; 64.519; 4.37473
40.4709; 1.36996; 44.4731; 1.66198; 49.7773; 2.14707; 55.8565; 2.87949; 64.2016; 4.3082
40.0377; 1.3416; 44.0427; 1.6278; 49.3628; 2.10453; 55.4749; 2.82692; 63.887; 4.24327
39.6143; 1.31445; 43.6207; 1.59497; 48.955; 2.06349; 55.0982; 2.77597; 63.5753; 4.17988
39.2002; 1.28844; 43.2069; 1.56343; 48.5537; 2.0239; 54.7263; 2.72657; 63.2663; 4.11799
38.7953; 0.838303; 42.8012; 1.53309; 48.1589; 1.98569; 54.3592; 2.67867; 62.9601; 4.05756
38.3993; 0.834343; 42.4032; 1.50392; 47.7705; 1.94879; 53.9967; 2.6322; 62.6566; 3.99853
38.0119; 0.830469; 42.0128; 1.47583; 47.3881; 1.91315; 53.6389; 2.58711; 62.3558; 3.94088
38.3577; 0.833927; 42.2955; 1.49612; 47.5814; 1.93108; 53.7217; 2.59748; 62.2739; 3.92534
39.209; 1.28898; 43.0918; 1.55476; 48.2993; 1.99919; 54.3423; 2.67649; 62.7485; 4.01631
40.1248; 1.34726; 43.9538; 1.62083; 49.0846; 2.07645; 55.0326; 2.76719; 63.2963; 4.12396
41.0349; 1.40777; 44.8109; 1.68931; 49.8662; 2.1563; 55.7207; 2.86067; 63.8446; 4.2346
41.9283; 1.46983; 45.652; 1.75933; 50.633; 2.23763; 56.3958; 2.95545; 64.3827; 4.34605
42.8038; 1.53329; 46.476; 1.83072; 51.3839; 2.32024; 57.0565; 3.05124; 64.9091; 4.45792
43.6613; 1.5981; 47.2827; 1.90344; 52.1187; 2.40404; 57.7028; 3.14796; 65.4239; 4.5701
44.5012; 1.66424; 48.0727; 1.97744; 52.838; 2.48899; 58.3352; 3.24555; 65.9272; 4.68253
45.324; 1.73168; 48.8462; 2.05268; 53.542; 2.57504; 58.9538; 3.34395; 66.4195; 4.79514
46.1299; 1.80039; 49.6036; 2.12914; 54.231; 2.66214; 59.559; 3.4431; 66.9008; 4.90788
46.9193; 1.87033; 50.3452; 2.20676; 54.9054; 2.75025; 60.1511; 3.54296; 67.3715; 5.0207
47.6925; 1.94148; 51.0715; 2.28551; 55.5655; 2.83931; 60.7305; 3.64346; 67.8319; 5.13355
48.45; 2.01379; 51.7827; 2.36534; 56.2116; 2.92929; 61.2974; 3.74456; 68.2822; 5.24638
49.192; 2.08725; 52.4791; 2.44623; 56.8442; 3.02013; 61.8521; 3.84619; 68.7227; 5.35915
49.9189; 2.1618; 53.1612; 2.52813; 57.4634; 3.11178; 62.3949; 3.94832; 69.1536; 5.4718
50.6311; 2.23742; 53.8291; 2.61099; 58.0696; 3.2042; 62.926; 4.05089; 69.575; 5.58429
51.3287; 2.31407; 54.4833; 2.69477; 58.663; 3.29733; 63.4459; 4.15385; 69.9874; 5.69659
52.0122; 2.39171; 55.124; 2.77944; 59.2441; 3.39114; 63.9547; 4.25715; 70.3909; 5.80864
52.6819; 2.4703; 55.7516; 2.86494; 59.8129; 3.48558; 64.4526; 4.36074; 70.7856; 5.92041
53.3381; 2.54981; 56.3663; 2.95124; 60.37; 3.58059; 64.9401; 4.46458; 71.1719; 6.03187
53.981; 2.6302; 56.9684; 3.0383; 60.9154; 3.67614; 65.4172; 4.56862; 71.55; 6.14298
54.611; 2.71143; 57.5583; 3.12607; 61.4496; 3.77217; 65.8843; 4.67282; 71.92; 6.25369
55.2283; 2.79347; 58.1361; 3.21451; 61.9727; 3.86865; 66.3415; 4.77713; 72.2821; 6.36399
55.8333; 2.87626; 58.7022; 3.30358; 62.4849; 3.96553; 66.7892; 4.88152; 72.6365; 6.47384
56.4262; 2.95978; 59.2569; 3.39324; 62.9867; 4.06277; 67.2276; 4.98593; 72.9835; 6.58321
57.0072; 3.044; 59.8003; 3.48345; 63.4782; 4.16033; 67.6568; 5.09034; 73.3232; 6.69207
57.5768; 3.12886; 60.3328; 3.57417; 63.9596; 4.25816; 68.0772; 5.1947; 73.6558; 6.8004
58.135; 3.21433; 60.8546; 3.66536; 64.4312; 4.35623; 68.4888; 5.29898; 73.9815; 6.90817
58.6822; 3.30038; 61.366; 3.75698; 64.8932; 4.45449; 68.892; 5.40314; 74.3004; 7.01536
59.2186; 3.38697; 61.8671; 3.84899; 65.3459; 4.55292; 69.2869; 5.50715; 74.6127; 7.12194
59.7444; 3.47407; 62.3583; 3.94136; 65.7894; 4.65146; 69.6738; 5.61097; 74.9186; 7.2279
60.26; 3.56163; 62.8397; 4.03404; 66.224; 4.7501; 70.0527; 5.71458; 75.2182; 7.33322
60.7655; 3.64962; 63.3116; 4.12701; 66.6499; 4.84878; 70.424; 5.81794; 75.5117; 7.43788
61.2612; 3.73801; 63.7742; 4.22023; 67.0673; 4.94748; 70.7878; 5.92103; 75.7993; 7.54186
61.7472; 3.82677; 64.2278; 4.31366; 67.4763; 5.04617; 71.1442; 6.02381; 76.081; 7.64514
62.2238; 3.91586; 64.6724; 4.40726; 67.8773; 5.14481; 71.4936; 6.12627; 76.357; 7.74772
62.6913; 4.00524; 65.1084; 4.50102; 68.2704; 5.24338; 71.8359; 6.22837; 76.6276; 7.84958
63.1498; 4.09489; 65.5359; 4.5949; 68.6557; 5.34184; 72.1714; 6.33009; 76.8927; 7.9507
63.5995; 4.18477; 65.9552; 4.68885; 69.0335; 5.44017; 72.5004; 6.43141; 77.1526; 8.05109
64.0407; 4.27486; 66.3664; 4.78287; 69.4039; 5.53833; 72.8228; 6.53231; 77.4073; 8.15072
64.4734; 4.36512; 66.7697; 4.87691; 69.7671; 5.63631; 73.1389; 6.63277; 77.657; 8.24959
64.0745; 4.28186; 66.4683; 4.80647; 69.5631; 5.58108; 73.0141; 6.59292; 77.6014; 8.22745
63.1322; 4.09142; 65.68; 4.62697; 68.9551; 5.41961; 72.5829; 6.4571; 77.364; 8.13369
62.137; 3.89948; 64.8139; 4.43748; 68.2471; 5.23749; 72.0433; 6.29106; 77.0339; 8.0051
61.1589; 3.71961; 63.95; 4.2562; 67.5225; 5.05742; 71.4692; 6.11905; 76.6577; 7.86101
60.2067; 3.55248; 63.1032; 4.08569; 66.8036; 4.88491; 70.8877; 5.94967; 76.2596; 7.71134
59.2807; 3.39715; 62.2757; 3.92567; 66.0963; 4.7209; 70.3091; 5.78576; 75.852; 7.5611
58.38; 3.25259; 61.4673; 3.77541; 65.4018; 4.56522; 69.7368; 5.62808; 75.4416; 7.41276
57.5038; 3.11786; 60.6777; 3.63418; 64.7201; 4.41741; 69.1721; 5.4767; 75.0317; 7.2675
56.6512; 2.99212; 59.9061; 3.50129; 64.051; 4.27699; 68.6152; 5.33142; 74.624; 7.12583
55.8215; 2.87462; 59.1522; 3.37613; 63.3942; 4.14349; 68.0662; 5.19196; 74.2193; 6.98794
55.0138; 2.76468; 58.4153; 3.25813; 62.7494; 4.0165; 67.525; 5.05805; 73.818; 6.85387
54.2274; 2.66168; 57.695; 3.14677; 62.1164; 3.8956; 66.9915; 4.92941; 73.4204; 6.72353
53.4617; 2.56508; 56.9909; 3.04159; 61.4949; 3.78043; 66.4654; 4.80579; 73.0264; 6.59685
52.7159; 2.47436; 56.3024; 2.94215; 60.8845; 3.67066; 65.9467; 4.68693; 72.6361; 6.47371
51.9895; 2.38908; 55.6291; 2.84805; 60.2852; 3.56596; 65.4353; 4.57262; 72.2495; 6.35399
51.2817; 2.30882; 54.9707; 2.75894; 59.6965; 3.46603; 64.9309; 4.46262; 71.8666; 6.23759
50.592; 2.2332; 54.3267; 2.67447; 59.1182; 3.37061; 64.4336; 4.35673; 71.4872; 6.12438
49.9198; 2.16189; 53.6967; 2.59434; 58.5502; 3.27943; 63.9431; 4.25477; 71.1114; 6.01426
49.2646; 2.09457; 53.0803; 2.51827; 57.9922; 3.19226; 63.4593; 4.15654; 70.7391; 5.90713
48.6257; 2.03095; 52.4771; 2.44599; 57.444; 3.10887; 62.9822; 4.06188; 70.3703; 5.80287
48.0028; 1.97078; 51.8868; 2.37727; 56.9053; 3.02905; 62.5115; 3.97062; 70.0049; 5.7014
47.3952; 1.91381; 51.3091; 2.31188; 56.376; 2.95262; 62.0473; 3.88261; 69.6429; 5.60262
46.8026; 1.85982; 50.7436; 2.24961; 55.8558; 2.87939; 61.5893; 3.79771; 69.2843; 5.50644
46.2244; 1.80862; 50.19; 2.19028; 55.3445; 2.80919; 61.1375; 3.71576; 68.9289; 5.41278
45.6602; 1.76002; 49.648; 2.1337; 54.842; 2.74185; 60.6917; 3.63665; 68.5769; 5.32155
45.1096; 1.71385; 49.1172; 2.07971; 54.3481; 2.67723; 60.252; 3.56025; 68.228; 5.23267
44.5722; 1.66995; 48.5973; 2.02817; 53.8625; 2.6152; 59.818; 3.48643; 67.8824; 5.14607
44.0475; 1.62818; 48.0882; 1.97892; 53.3851; 2.55561; 59.3899; 3.4151; 67.5399; 5.06167
43.5352; 1.5884; 47.5894; 1.93183; 52.9157; 2.49834; 58.9674; 3.34614; 67.2005; 4.97941
43.035; 1.5505; 47.1008; 1.88679; 52.4542; 2.44329; 58.5504; 3.27946; 66.8642; 4.89921
42.5463; 1.51435; 46.622; 1.84368; 52.0003; 2.39033; 58.139; 3.21495; 66.5309; 4.82101
42.069; 1.47984; 46.1528; 1.80238; 51.5539; 2.33937; 57.7329; 3.15254; 66.2007; 4.74475
41.6026; 1.44689; 45.693; 1.76281; 51.1149; 2.29031; 57.3321; 3.09212; 65.8734; 4.67037
41.1468; 1.4154; 45.2423; 1.72487; 50.6831; 2.24305; 56.9365; 3.03362; 65.5491; 4.5978
40.7014; 1.38529; 44.8006; 1.68847; 50.2584; 2.19752; 56.5461; 2.97697; 65.2276; 4.527
40.266; 1.35647; 44.3674; 1.65352; 49.8405; 2.15363; 56.1606; 2.92208; 64.9091; 4.45791
39.8404; 1.32888; 43.9427; 1.61997; 49.4294; 2.1113; 55.7801; 2.86889; 64.5933; 4.39047
39.4242; 1.30244; 43.5263; 1.58772; 49.0249; 2.07047; 55.4045; 2.81733; 64.2804; 4.32463
39.0171; 0.840521; 43.1179; 1.55672; 48.6269; 2.03106; 55.0337; 2.76734; 63.9703; 4.26036
38.619; 0.83654; 42.7173; 1.5269; 48.2352; 1.99302; 54.6675; 2.71885; 63.6629; 4.1976
38.2295; 0.832645; 42.3243; 1.4982; 47.8498; 1.95627; 54.306; 2.67181; 63.3582; 4.1363
38.574; 0.83609; 42.605; 1.51865; 48.0398; 1.97431; 54.384; 2.68188; 63.2682; 4.11837
39.4243; 1.30246; 43.3999; 1.57806; 48.7554; 2.0437; 55.0008; 2.76295; 63.7364; 4.21252
40.3392; 1.36127; 44.2605; 1.64501; 49.5384; 2.12244; 55.6874; 2.85607; 64.2778; 4.32409
41.2483; 1.42235; 45.116; 1.71438; 50.3175; 2.2038; 56.3717; 2.95201; 64.8198; 4.43873
42.1407; 1.48498; 45.9556; 1.7853; 51.0819; 2.28665; 57.0429; 3.04924; 65.3514; 4.55413
43.0151; 1.54901; 46.7779; 1.85761; 51.8302; 2.37078; 57.6997; 3.14748; 65.8713; 4.6699
43.8715; 1.61441; 47.5831; 1.93124; 52.5626; 2.45611; 58.3421; 3.24664; 66.3796; 4.78591
44.7104; 1.68113; 48.3714; 2.00617; 53.2793; 2.54258; 58.9705; 3.34665; 66.8764; 4.9021
45.532; 1.74916; 49.1433; 2.08234; 53.9806; 2.63016; 59.5851; 3.44745; 67.362; 5.0184
46.3368; 1.81846; 49.899; 2.15972; 54.667; 2.71878; 60.1863; 3.54898; 67.8368; 5.13476
47.1251; 1.88901; 50.639; 2.23828; 55.3388; 2.80841; 60.7744; 3.6512; 68.3009; 5.25113
47.8972; 1.96075; 51.3635; 2.31796; 55.9963; 2.89898; 61.3497; 3.75403; 68.7547; 5.36744
48.6535; 2.03367; 52.073; 2.39873; 56.6397; 2.99046; 61.9125; 3.85743; 69.1984; 5.48367
49.3943; 2.10773; 52.7677; 2.48055; 57.2696; 3.08279; 62.4631; 3.96135; 69.6323; 5.59974
50.1201; 2.18289; 53.448; 2.56338; 57.886; 3.17593; 63.0018; 4.06573; 70.0565; 5.71562
50.831; 2.25912; 54.1141; 2.64717; 58.4895; 3.26982; 63.5288; 4.17051; 70.4714; 5.83126
51.5274; 2.33637; 54.7665; 2.73188; 59.0802; 3.36442; 64.0445; 4.27565; 70.8771; 5.94662
52.2097; 2.41462; 55.4055; 2.81746; 59.6585; 3.45968; 64.5491; 4.3811; 71.274; 6.06166
52.8782; 2.49382; 56.0312; 2.90388; 60.2246; 3.55554; 65.0429; 4.4868; 71.6621; 6.17633
53.5331; 2.57393; 56.6441; 2.99109; 60.7788; 3.65197; 65.5261; 4.59272; 72.0418; 6.29059
54.1747; 2.65492; 57.2444; 3.07905; 61.3215; 3.74892; 65.9991; 4.6988; 72.4132; 6.40442
54.8035; 2.73675; 57.8324; 3.16772; 61.8528; 3.84633; 66.462; 4.80499; 72.7766; 6.51778
55.4195; 2.81938; 58.4084; 3.25705; 62.3731; 3.94418; 66.915; 4.91126; 73.1322; 6.63063
56.0232; 2.90276; 58.9727; 3.347; 62.8826; 4.0424; 67.3586; 5.01756; 73.4801; 6.74294
56.6149; 2.98687; 59.5255; 3.43753; 63.3815; 4.14096; 67.7927; 5.12384; 73.8205; 6.85469
57.1946; 3.07166; 60.067; 3.5286; 63.8701; 4.23981; 68.2178; 5.23008; 74.1537; 6.96585
57.7629; 3.1571; 60.5977; 3.62017; 64.3487; 4.33892; 68.6339; 5.33623; 74.4798; 7.07638
58.3198; 3.24315; 61.1176; 3.7122; 64.8175; 4.43825; 69.0414; 5.44225; 74.7989; 7.18627
58.8657; 3.32976; 61.6271; 3.80464; 65.2767; 4.53774; 69.4404; 5.5481; 75.1114; 7.2955
59.4008; 3.41691; 62.1264; 3.89747; 65.7265; 4.63737; 69.8311; 5.65376; 75.4172; 7.40403
59.9254; 3.50456; 62.6157; 3.99064; 66.1672; 4.7371; 70.2138; 5.75919; 75.7167; 7.51186
60.4397; 3.59266; 63.0952; 4.08411; 66.599; 4.83689; 70.5886; 5.86436; 76.0099; 7.61896
60.9439; 3.68119; 63.5652; 4.17786; 67.0221; 4.9367; 70.9557; 5.96924; 76.2971; 7.72532
61.4382; 3.77011; 64.026; 4.27183; 67.4366; 5.03651; 71.3154; 6.07379; 76.5782; 7.83091
61.923; 3.85939; 64.4776; 4.36601; 67.8429; 5.13628; 71.6677; 6.178; 76.8537; 7.93574
62.3983; 3.94899; 64.9204; 4.46036; 68.2411; 5.23597; 72.0129; 6.28183; 77.1234; 8.03977
62.8645; 4.03888; 65.3546; 4.55483; 68.6313; 5.33556; 72.3512; 6.38526; 77.3877; 8.14301
63.3217; 4.12902; 65.7802; 4.64941; 69.0139; 5.43502; 72.6826; 6.48826; 77.6466; 8.24543
63.7701; 4.21939; 66.1976; 4.74406; 69.3889; 5.53432; 73.0075; 6.59082; 77.9003; 8.34704
64.21; 4.30996; 66.6069; 4.83874; 69.7565; 5.63343; 73.3258; 6.69292; 78.1488; 8.44782
64.6415; 4.40069; 67.0084; 4.93344; 70.1169; 5.73232; 73.6379; 6.79452; 78.3924; 8.54776
64.2408; 4.31636; 66.7049; 4.86167; 69.9105; 5.67548; 73.5105; 6.75284; 78.3343; 8.52381
63.2964; 4.12397; 65.914; 4.67954; 69.2995; 5.51049; 73.0762; 6.61272; 78.0939; 8.42545
62.2991; 3.93012; 65.0455; 4.48736; 68.5886; 5.32456; 72.5333; 6.44166; 77.7607; 8.29099
61.319; 3.74847; 64.1791; 4.30354; 67.8611; 5.14078; 71.9559; 6.26456; 77.3813; 8.1405
60.3649; 3.57971; 63.3299; 4.13066; 67.1394; 4.96474; 71.3713; 6.09021; 76.9799; 7.98427
59.4369; 3.42287; 62.5001; 3.96843; 66.4292; 4.7974; 70.7895; 5.92153; 76.5692; 7.82751
58.5344; 3.27692; 61.6894; 3.81611; 65.7319; 4.63858; 70.2142; 5.75929; 76.1557; 7.67277
57.6564; 3.14091; 60.8975; 3.67296; 65.0475; 4.48781; 69.6464; 5.60355; 75.7427; 7.52128
56.802; 3.01398; 60.1238; 3.53828; 64.3757; 4.34458; 69.0865; 5.4541; 75.3318; 7.37356
55.9705; 2.89538; 59.3677; 3.41144; 63.7163; 4.20845; 68.5345; 5.31067; 74.9241; 7.22981
55.1611; 2.78442; 58.6287; 3.29187; 63.069; 4.07895; 67.9903; 5.17296; 74.5197; 7.09005
54.3731; 2.68047; 57.9063; 3.17904; 62.4334; 3.95568; 67.4538; 5.04069; 74.1191; 6.95421
53.6057; 2.58298; 57.2001; 3.07248; 61.8094; 3.83828; 66.9249; 4.9136; 73.7221; 6.8222
52.8584; 2.49144; 56.5096; 2.97174; 61.1966; 3.72638; 66.4034; 4.79142; 73.3289; 6.6939
52.1303; 2.40538; 55.8344; 2.87642; 60.5948; 3.61966; 65.8891; 4.67392; 72.9393; 6.56918
51.421; 2.3244; 55.174; 2.78616; 60.0037; 3.51782; 65.382; 4.56087; 72.5535; 6.44792
50.7298; 2.24811; 54.5281; 2.70061; 59.4231; 3.42058; 64.8819; 4.45206; 72.1712; 6.33002
50.0561; 2.17617; 53.8962; 2.61946; 58.8527; 3.32767; 64.3887; 4.3473; 71.7925; 6.21534
49.3994; 2.10825; 53.278; 2.54243; 58.2924; 3.23886; 63.9022; 4.24639; 71.4174; 6.10379
48.7592; 2.04408; 52.673; 2.46924; 57.7419; 3.15391; 63.4224; 4.14915; 71.0458; 5.99524
48.1348; 1.98338; 52.081; 2.39966; 57.201; 3.07261; 62.9492; 4.05542; 70.6776; 5.88961
47.5259; 1.92592; 51.5015; 2.33345; 56.6695; 2.99476; 62.4823; 3.96503; 70.3128; 5.7868
46.9319; 1.87147; 50.9343; 2.27041; 56.1471; 2.92017; 62.0218; 3.87784; 69.9514; 5.6867
46.3524; 1.81983; 50.3789; 2.21035; 55.6337; 2.84868; 61.5674; 3.7937; 69.5934; 5.58924
45.7869; 1.77082; 49.8352; 2.15308; 55.1291; 2.78011; 61.1192; 3.71248; 69.2386; 5.49431
45.235; 1.72426; 49.3028; 2.09843; 54.633; 2.71432; 60.6769; 3.63405; 68.8871; 5.40185
44.6963; 1.67999; 48.7813; 2.04626; 54.1454; 2.65116; 60.2406; 3.55829; 68.5388; 5.31177
44.1704; 1.63787; 48.2705; 1.99642; 53.6659; 2.5905; 59.81; 3.48508; 68.1936; 5.22399
43.6569; 1.59776; 47.7702; 1.94877; 53.1945; 2.5322; 59.3851; 3.41431; 67.8516; 5.13844
43.1554; 1.55954; 47.28; 1.90319; 52.731; 2.47616; 58.9658; 3.34588; 67.5127; 5.05504
42.6656; 1.52309; 46.7997; 1.85956; 52.2752; 2.42226; 58.5519; 3.2797; 67.1769; 4.97374
42.187; 1.4883; 46.329; 1.81778; 51.8269; 2.3704; 58.1435; 3.21566; 66.8441; 4.89445
41.7195; 1.45508; 45.8677; 1.77774; 51.3859; 2.32047; 57.7404; 3.15368; 66.5142; 4.81713
41.2626; 1.42334; 45.4156; 1.73935; 50.9522; 2.27238; 57.3426; 3.09368; 66.1874; 4.74171
40.8161; 1.39298; 44.9723; 1.70253; 50.5256; 2.22605; 56.9498; 3.03557; 65.8634; 4.66813
40.3796; 1.36393; 44.5378; 1.66718; 50.1059; 2.1814; 56.5622; 2.97928; 65.5424; 4.59632
39.9528; 1.33612; 44.1117; 1.63323; 49.6929; 2.13834; 56.1795; 2.92474; 65.2242; 4.52625
39.5356; 1.30947; 43.6938; 1.60061; 49.2866; 2.0968; 55.8016; 2.87187; 64.9088; 4.45786
39.1275; 1.28392; 43.284; 1.56925; 48.8868; 2.05671; 55.4286; 2.82061; 64.5963; 4.39109
38.7283; 0.837633; 42.8821; 1.53909; 48.4934; 2.01801; 55.0603; 2.7709; 64.2864; 4.32589
38.3378; 0.833728; 42.4878; 1.51007; 48.1062; 1.98064; 54.6967; 2.72268; 63.9794; 4.26223
38.6816; 0.837166; 42.7674; 1.5306; 48.2945; 1.99873; 54.7718; 2.73257; 63.8844; 4.24273
39.5315; 1.30921; 43.5615; 1.59042; 49.0087; 2.06886; 55.3864; 2.81488; 64.3486; 4.33889
40.4458; 1.3683; 44.4213; 1.65783; 49.7904; 2.14843; 56.0708; 2.90943; 64.8861; 4.45296
41.3544; 1.42966; 45.276; 1.72767; 50.5682; 2.23063; 56.7528; 3.00684; 65.424; 4.57013
42.2463; 1.49257; 46.1148; 1.79908; 51.3312; 2.31434; 57.4218; 3.10554; 65.9517; 4.68805
43.1202; 1.55689; 46.9363; 1.87187; 52.0782; 2.39933; 58.0763; 3.20525; 66.4676; 4.80629
43.9761; 1.62258; 47.7407; 1.94599; 52.8091; 2.48552; 58.7165; 3.30586; 66.9718; 4.92473
44.8145; 1.6896; 48.5281; 2.0214; 53.5244; 2.57285; 59.3425; 3.40731; 67.4645; 5.0433
45.6355; 1.75793; 49.2991; 2.09807; 54.2243; 2.66128; 59.9548; 3.50954; 67.9461; 5.16194
46.4398; 1.82752; 50.054; 2.17594; 54.9093; 2.75076; 60.5537; 3.61249; 68.4168; 5.28059
47.2275; 1.89837; 50.7931; 2.25499; 55.5796; 2.84124; 61.1394; 3.7161; 68.8769; 5.3992
47.999; 1.97041; 51.5167; 2.33517; 56.2355; 2.93267; 61.7123; 3.82033; 69.3266; 5.5177
48.7547; 2.04364; 52.2252; 2.41643; 56.8775; 3.02499; 62.2727; 3.9251; 69.7662; 5.63607
49.495; 2.118; 52.919; 2.49874; 57.5059; 3.11817; 62.8209; 4.03037; 70.1959; 5.75423
50.2201; 2.19346; 53.5984; 2.58206; 58.1208; 3.21214; 63.3571; 4.13609; 70.6161; 5.87214
50.9304; 2.26999; 54.2636; 2.66634; 58.7227; 3.30686; 63.8817; 4.24219; 71.0268; 5.98976
51.6263; 2.34755; 54.9151; 2.75154; 59.3119; 3.40227; 64.395; 4.34862; 71.4285; 6.10704
52.3079; 2.4261; 55.5531; 2.83761; 59.8887; 3.49834; 64.8972; 4.45535; 71.8212; 6.22395
52.9758; 2.5056; 56.1779; 2.92452; 60.4532; 3.59501; 65.3885; 4.5623; 72.2053; 6.34043
53.6301; 2.58601; 56.7898; 3.01221; 61.0059; 3.69224; 65.8693; 4.66945; 72.5808; 6.45646
54.2711; 2.6673; 57.3892; 3.10065; 61.547; 3.78997; 66.3398; 4.77673; 72.9482; 6.57199
54.8992; 2.74943; 57.9762; 3.18979; 62.0768; 3.88816; 66.8002; 4.88411; 73.3075; 6.68699
55.5147; 2.83235; 58.5512; 3.27959; 62.5955; 3.98676; 67.2509; 4.99153; 73.659; 6.80143
56.1177; 2.91604; 59.1145; 3.37; 63.1034; 4.08574; 67.6919; 5.09896; 74.0028; 6.91528
56.7087; 3.00044; 59.6663; 3.46099; 63.6008; 4.18504; 68.1236; 5.20636; 74.3392; 7.02851
57.2879; 3.08552; 60.2069; 3.55252; 64.0879; 4.28462; 68.5462; 5.31367; 74.6683; 7.14109
57.8555; 3.17125; 60.7366; 3.64453; 64.5649; 4.38444; 68.9599; 5.42088; 74.9903; 7.25299
58.4118; 3.25758; 61.2555; 3.737; 65.0321; 4.48447; 69.3649; 5.52792; 75.3055; 7.36419
58.957; 3.34447; 61.764; 3.82988; 65.4897; 4.58465; 69.7615; 5.63478; 75.6139; 7.47467
59.4915; 3.4319; 62.2623; 3.92314; 65.938; 4.68495; 70.1498; 5.74141; 75.9158; 7.58441
60.0154; 3.51982; 62.7506; 4.01673; 66.3771; 4.78534; 70.53; 5.84779; 76.2113; 7.69338
60.5291; 3.6082; 63.2292; 4.11062; 66.8073; 4.88578; 70.9024; 5.95387; 76.5005; 7.80157
61.0326; 3.697; 63.6983; 4.20478; 67.2288; 4.98623; 71.2671; 6.05964; 76.7837; 7.90897
61.5263; 3.78618; 64.158; 4.29916; 67.6418; 5.08665; 71.6243; 6.16506; 77.0609; 8.01555
62.0104; 3.87572; 64.6087; 4.39373; 68.0465; 5.18702; 71.9742; 6.27009; 77.3324; 8.12131
62.4851; 3.96557; 65.0505; 4.48846; 68.4431; 5.2873; 72.317; 6.37473; 77.5983; 8.22623
62.9507; 4.05571; 65.4837; 4.58331; 68.8318; 5.38746; 72.6528; 6.47894; 77.8587; 8.3303
63.4072; 4.1461; 65.9083; 4.67826; 69.2128; 5.48748; 72.9819; 6.5827; 78.1137; 8.43351
63.855; 4.23672; 66.3248; 4.77327; 69.5863; 5.58732; 73.3044; 6.68598; 78.3635; 8.53585
64.2942; 4.32752; 66.7331; 4.86831; 69.9523; 5.68695; 73.6204; 6.78877; 78.6083; 8.63731
64.7251; 4.41848; 67.1336; 4.96335; 70.3113; 5.78636; 73.9301; 6.89104; 78.8481; 8.73788
64.3234; 4.33363; 66.8289; 4.89088; 70.1034; 5.72859; 73.8011; 6.84826; 78.7884; 8.71276
