move_time_iter: 180
free_time_iter: 180
move_time_iter: 180
free_time_iter: 150
move_time_iter: 180
free_time_iter: 120
move_time_iter: 180
free_time_iter: 90
move_time_iter: 180
free_time_iter: 60
Toil_free60; Alfa_free60; Toil_free50; Alfa_free50; Toil_free40; Alfa_free40; Toil_free30; Alfa_free30; Toil_free20; Alfa_free20
46.2507; 1.81092; 95.2769; 19.3147; 25.5026; 0.705376; 95.2769; 19.3147; 95.2768; 19.3147
53.6211; 2.5849; 95.2769; 19.3147; 37.059; 0.82094; 77.6012; 8.22738; 95.2768; 19.3147
59.595; 3.44909; 95.2769; 19.3147; 46.2507; 1.81092; 64.7174; 4.41684; 95.2768; 19.3147
64.4956; 4.3698; 95.2769; 19.3147; 53.6212; 2.5849; 55.3771; 2.81361; 95.2768; 19.3147
68.5654; 5.31859; 95.2769; 19.3147; 59.595; 3.4491; 48.3659; 2.00563; 95.2768; 19.3147
71.9846; 6.27324; 95.2769; 19.3147; 64.4957; 4.36981; 42.9397; 1.54338; 95.2768; 19.3147
74.8876; 7.21709; 95.2769; 19.3147; 68.5654; 5.3186; 38.6263; 0.836613; 95.2768; 19.3147
77.3747; 8.13791; 95.2769; 19.3147; 71.9846; 6.27325; 35.1175; 0.801525; 95.2768; 19.3147
79.5218; 9.02677; 95.2769; 19.3147; 74.8876; 7.2171; 32.2068; 0.772418; 95.2769; 19.3147
81.3867; 9.87726; 95.2769; 19.3147; 77.3747; 8.13792; 29.7528; 0.747878; 95.2769; 19.3147
83.0145; 10.6849; 95.2769; 19.3147; 79.5218; 9.02678; 27.6564; 0.726914; 95.2769; 19.3147
84.4409; 11.4466; 95.2769; 19.3147; 81.3867; 9.87727; 25.8465; 0.708815; 95.2769; 19.3147
85.6943; 12.1607; 95.2769; 19.3147; 83.0145; 10.6849; 24.2707; 0.693057; 95.2769; 19.3147
86.7982; 12.8265; 95.2769; 19.3147; 84.4409; 11.4466; 22.8899; 0.679249; 95.2769; 19.3147
87.7722; 13.444; 95.2769; 19.3147; 85.6943; 12.1607; 21.6736; 0.667086; 95.2769; 19.3147
88.6324; 14.0142; 95.2769; 19.3147; 86.7983; 12.8265; 20.5981; 0.656331; 95.2769; 19.3147
89.393; 14.5383; 95.2769; 19.3147; 87.7722; 13.444; 19.6442; 0.646792; 95.2769; 19.3147
90.0658; 15.0184; 95.2769; 19.3147; 88.6324; 14.0142; 18.796; 0.63831; 95.2769; 19.3147
90.6613; 15.4564; 95.2769; 19.3147; 89.393; 14.5383; 18.0406; 0.630756; 95.2769; 19.3147
91.1886; 15.8549; 95.2769; 19.3147; 90.0658; 15.0184; 17.3669; 0.624019; 95.2769; 19.3147
91.6555; 16.2164; 95.2769; 19.3147; 90.6613; 15.4564; 16.7653; 0.618003; 95.2769; 19.3147
92.069; 16.5434; 95.2769; 19.3147; 91.1886; 15.8549; 16.2276; 0.612626; 95.2769; 19.3147
92.4353; 16.8386; 95.2769; 19.3147; 91.6555; 16.2164; 15.7468; 0.607818; 95.2769; 19.3147
92.7598; 17.1045; 95.2769; 19.3147; 92.069; 16.5435; 15.3166; 0.603516; 95.2769; 19.3147
93.0473; 17.3436; 95.2769; 19.3147; 92.4354; 16.8386; 14.9316; 0.599666; 95.2769; 19.3147
93.3019; 17.5581; 95.2769; 19.3147; 92.7598; 17.1045; 14.5868; 0.596218; 95.2769; 19.3147
93.5275; 17.7504; 95.2769; 19.3147; 93.0473; 17.3436; 14.278; 0.59313; 95.2769; 19.3147
93.7274; 17.9225; 95.2769; 19.3147; 93.3019; 17.5581; 14.0014; 0.590364; 95.2769; 19.3147
93.9044; 18.0763; 95.2769; 19.3147; 93.5275; 17.7504; 13.7536; 0.587885; 95.2769; 19.3147
94.0612; 18.2137; 77.6012; 8.22738; 93.7274; 17.9225; 13.5315; 0.585665; 95.2769; 19.3147
94.2001; 18.3363; 64.7174; 4.41684; 93.9044; 18.0763; 13.3324; 0.583674; 95.2769; 19.3147
94.3232; 18.4455; 55.3771; 2.81361; 94.0612; 18.2137; 13.154; 0.58189; 95.2769; 19.3147
94.4322; 18.5428; 48.3659; 2.00563; 94.2001; 18.3363; 12.9941; 0.580291; 95.2769; 19.3147
94.5287; 18.6295; 42.9397; 1.54338; 94.3232; 18.4455; 12.8508; 0.578858; 95.2769; 19.3147
94.6142; 18.7066; 38.6263; 0.836613; 94.4322; 18.5428; 12.7223; 0.577573; 95.2769; 19.3147
94.69; 18.7751; 35.1175; 0.801525; 94.5287; 18.6295; 12.6071; 0.576421; 95.2769; 19.3147
94.7571; 18.836; 32.2068; 0.772418; 94.6142; 18.7066; 12.5038; 0.575388; 95.2769; 19.3147
94.8165; 18.8901; 29.7528; 0.747878; 94.69; 18.7751; 12.4112; 0.574462; 95.2769; 19.3147
94.8691; 18.9382; 27.6564; 0.726914; 94.7571; 18.836; 12.3282; 0.573632; 95.2769; 19.3147
94.9157; 18.9809; 25.8465; 0.708815; 94.8165; 18.8901; 12.2537; 0.572887; 95.2769; 19.3147
94.957; 19.0187; 24.2707; 0.693057; 94.8691; 18.9382; 12.187; 0.57222; 95.2769; 19.3147
94.9936; 19.0523; 22.8899; 0.679249; 94.9157; 18.9809; 12.1271; 0.571621; 95.2769; 19.3147
95.026; 19.0822; 21.6736; 0.667086; 94.957; 19.0187; 12.0735; 0.571085; 95.2769; 19.3147
95.0547; 19.1086; 20.5981; 0.656331; 94.9936; 19.0523; 12.0254; 0.570604; 95.2769; 19.3147
95.0801; 19.1321; 19.6442; 0.646792; 95.026; 19.0822; 11.9822; 0.570172; 95.2769; 19.3147
95.1026; 19.1529; 18.796; 0.63831; 95.0547; 19.1086; 11.9435; 0.569785; 95.2769; 19.3147
95.1225; 19.1713; 18.0406; 0.630756; 95.0801; 19.1321; 11.9088; 0.569438; 95.2769; 19.3147
95.1402; 19.1877; 17.3669; 0.624019; 95.1026; 19.1529; 11.8777; 0.569127; 95.2769; 19.3147
95.1558; 19.2021; 16.7653; 0.618003; 95.1225; 19.1713; 11.8498; 0.568848; 95.2769; 19.3147
95.1696; 19.215; 16.2276; 0.612626; 95.1402; 19.1877; 11.8248; 0.568598; 95.2769; 19.3147
95.1819; 19.2264; 15.7468; 0.607818; 95.1558; 19.2021; 11.8024; 0.568374; 95.2769; 19.3147
95.1928; 19.2364; 15.3166; 0.603516; 95.1696; 19.215; 11.7822; 0.568173; 95.2769; 19.3147
95.2024; 19.2454; 14.9316; 0.599666; 95.1819; 19.2264; 11.7642; 0.567992; 95.2769; 19.3147
95.2109; 19.2533; 14.5868; 0.596218; 95.1928; 19.2364; 11.748; 0.56783; 95.2769; 19.3147
95.2184; 19.2603; 14.278; 0.59313; 95.2024; 19.2454; 11.7335; 0.567685; 95.2769; 19.3147
95.2251; 19.2665; 14.0014; 0.590364; 95.2109; 19.2533; 11.7205; 0.567555; 95.2769; 19.3147
95.231; 19.272; 13.7536; 0.587885; 95.2184; 19.2603; 11.7088; 0.567438; 95.2769; 19.3147
95.2363; 19.2769; 13.5315; 0.585665; 95.2251; 19.2665; 11.6984; 0.567334; 95.2769; 19.3147
95.2409; 19.2812; 13.3324; 0.583674; 95.231; 19.272; 11.689; 0.56724; 95.2769; 19.3147
95.245; 19.2851; 13.154; 0.58189; 95.2363; 19.2769; 11.6806; 0.567156; 95.2769; 19.3147
95.2487; 19.2884; 12.9941; 0.580291; 95.2409; 19.2812; 11.673; 0.56708; 95.2769; 19.3147
95.2519; 19.2914; 12.8508; 0.578858; 95.245; 19.2851; 11.6663; 0.567013; 95.2769; 19.3147
95.2548; 19.2941; 12.7223; 0.577573; 95.2487; 19.2884; 11.6602; 0.566952; 95.2769; 19.3147
95.2573; 19.2965; 12.6071; 0.576421; 95.2519; 19.2914; 11.6548; 0.566898; 77.6012; 8.22738
95.2595; 19.2985; 12.5038; 0.575388; 95.2548; 19.2941; 11.6499; 0.566849; 64.7174; 4.41684
95.2615; 19.3004; 12.4112; 0.574462; 95.2573; 19.2965; 11.6455; 0.566805; 55.3771; 2.81361
95.2633; 19.302; 12.3282; 0.573632; 95.2595; 19.2985; 11.6416; 0.566766; 48.3659; 2.00563
95.2648; 19.3035; 12.2537; 0.572887; 95.2615; 19.3004; 11.6381; 0.566731; 42.9397; 1.54338
95.2662; 19.3048; 12.187; 0.57222; 95.2633; 19.302; 11.6349; 0.566699; 38.6263; 0.836613
95.2674; 19.3059; 12.1271; 0.571621; 95.2648; 19.3035; 11.6321; 0.566671; 35.1175; 0.801525
95.2685; 19.3069; 12.0735; 0.571085; 95.2662; 19.3048; 11.6295; 0.566645; 32.2068; 0.772418
95.2695; 19.3078; 12.0254; 0.570604; 95.2674; 19.3059; 11.6273; 0.566623; 29.7528; 0.747878
95.2703; 19.3086; 11.9822; 0.570172; 95.2685; 19.3069; 11.6252; 0.566602; 27.6564; 0.726914
95.271; 19.3093; 11.9435; 0.569785; 95.2695; 19.3078; 11.6234; 0.566584; 25.8465; 0.708815
95.2717; 19.3099; 11.9088; 0.569438; 95.2703; 19.3086; 11.6217; 0.566567; 24.2707; 0.693057
95.2723; 19.3105; 11.8777; 0.569127; 95.271; 19.3093; 11.6203; 0.566553; 22.8899; 0.679249
95.2728; 19.3109; 11.8498; 0.568848; 95.2717; 19.3099; 11.619; 0.56654; 21.6736; 0.667086
95.2733; 19.3114; 11.8248; 0.568598; 95.2723; 19.3105; 11.6178; 0.566528; 20.5981; 0.656331
95.2737; 19.3118; 11.8024; 0.568374; 95.2728; 19.3109; 11.6167; 0.566517; 19.6442; 0.646792
95.2741; 19.3121; 11.7822; 0.568173; 95.2733; 19.3114; 11.6158; 0.566508; 18.796; 0.63831
95.2744; 19.3124; 11.7642; 0.567992; 95.2737; 19.3118; 11.6149; 0.566499; 18.0406; 0.630756
95.2747; 19.3127; 11.748; 0.56783; 95.2741; 19.3121; 11.6141; 0.566491; 17.3669; 0.624019
95.2749; 19.3129; 11.7335; 0.567685; 95.2744; 19.3124; 11.6135; 0.566485; 16.7653; 0.618003
95.2751; 19.3131; 11.7205; 0.567555; 95.2747; 19.3127; 11.6128; 0.566478; 16.2276; 0.612626
95.2753; 19.3133; 11.7088; 0.567438; 95.2749; 19.3129; 11.6123; 0.566473; 15.7468; 0.607818
95.2755; 19.3134; 11.6984; 0.567334; 95.2751; 19.3131; 11.6118; 0.566468; 15.3166; 0.603516
95.2757; 19.3136; 11.689; 0.56724; 95.2753; 19.3133; 11.6113; 0.566464; 14.9316; 0.599666
95.2758; 19.3137; 11.6806; 0.567156; 95.2755; 19.3134; 11.6109; 0.56646; 14.5868; 0.596218
95.2759; 19.3138; 11.673; 0.56708; 95.2757; 19.3136; 11.6106; 0.566456; 14.278; 0.59313
95.276; 19.3139; 11.6663; 0.567013; 95.2758; 19.3137; 11.6103; 0.566453; 14.0014; 0.590364
95.2761; 19.314; 11.6602; 0.566952; 95.2759; 19.3138; 11.61; 0.56645; 13.7536; 0.587885
95.2762; 19.3141; 11.6548; 0.566898; 95.276; 19.3139; 11.6097; 0.566447; 13.5315; 0.585665
95.2763; 19.3142; 11.6499; 0.566849; 95.2761; 19.314; 25.5047; 0.705397; 13.3324; 0.583674
95.2763; 19.3142; 11.6455; 0.566805; 95.2762; 19.3141; 37.0609; 0.820959; 13.154; 0.58189
95.2764; 19.3143; 11.6416; 0.566766; 95.2763; 19.3142; 46.2525; 1.81107; 12.9941; 0.580291
95.2765; 19.3143; 11.6381; 0.566731; 95.2763; 19.3142; 53.6227; 2.5851; 12.8508; 0.578858
95.2765; 19.3144; 11.6349; 0.566699; 95.2764; 19.3143; 59.5965; 3.44934; 12.7223; 0.577573
95.2765; 19.3144; 11.6321; 0.566671; 95.2765; 19.3143; 64.4969; 4.37008; 12.6071; 0.576421
95.2766; 19.3144; 11.6295; 0.566645; 95.2765; 19.3144; 68.5665; 5.3189; 12.5038; 0.575388
95.2766; 19.3145; 11.6273; 0.566623; 95.2765; 19.3144; 71.9856; 6.27356; 12.4112; 0.574462
95.2766; 19.3145; 11.6252; 0.566602; 95.2766; 19.3144; 74.8885; 7.21742; 12.3282; 0.573632
95.2767; 19.3145; 11.6234; 0.566584; 95.2766; 19.3145; 77.3755; 8.13824; 12.2537; 0.572887
95.2767; 19.3145; 11.6217; 0.566567; 95.2766; 19.3145; 79.5225; 9.0271; 12.187; 0.57222
95.2767; 19.3146; 11.6203; 0.566553; 95.2767; 19.3145; 81.3873; 9.87758; 12.1271; 0.571621
95.2767; 19.3146; 11.619; 0.56654; 95.2767; 19.3145; 83.0151; 10.6852; 12.0735; 0.571085
95.2767; 19.3146; 11.6178; 0.566528; 95.2767; 19.3146; 84.4414; 11.4469; 12.0254; 0.570604
95.2768; 19.3146; 11.6167; 0.566517; 95.2767; 19.3146; 85.6948; 12.161; 11.9822; 0.570172
95.2768; 19.3146; 11.6158; 0.566508; 95.2767; 19.3146; 86.7987; 12.8267; 11.9435; 0.569785
95.2768; 19.3146; 11.6149; 0.566499; 95.2768; 19.3146; 87.7725; 13.4442; 11.9088; 0.569438
95.2768; 19.3146; 11.6141; 0.566491; 95.2768; 19.3146; 88.6328; 14.0144; 11.8777; 0.569127
95.2768; 19.3146; 11.6135; 0.566485; 95.2768; 19.3146; 89.3933; 14.5385; 11.8498; 0.568848
95.2768; 19.3147; 11.6128; 0.566478; 95.2768; 19.3146; 90.0661; 15.0185; 11.8248; 0.568598
95.2768; 19.3147; 11.6123; 0.566473; 95.2768; 19.3146; 90.6616; 15.4566; 11.8024; 0.568374
95.2768; 19.3147; 11.6118; 0.566468; 95.2768; 19.3147; 91.1888; 15.8551; 11.7822; 0.568173
95.2768; 19.3147; 11.6113; 0.566464; 95.2768; 19.3147; 91.6557; 16.2166; 11.7642; 0.567992
95.2768; 19.3147; 11.6109; 0.56646; 95.2768; 19.3147; 92.0692; 16.5436; 11.748; 0.56783
95.2768; 19.3147; 11.6106; 0.566456; 95.2768; 19.3147; 92.4355; 16.8387; 11.7335; 0.567685
95.2768; 19.3147; 11.6103; 0.566453; 95.2768; 19.3147; 92.76; 17.1046; 11.7205; 0.567555
95.2768; 19.3147; 11.61; 0.56645; 95.2768; 19.3147; 93.0474; 17.3436; 11.7088; 0.567438
95.2768; 19.3147; 11.6097; 0.566447; 95.2768; 19.3147; 93.302; 17.5582; 11.6984; 0.567334
95.2768; 19.3147; 11.6095; 0.566445; 95.2768; 19.3147; 93.5276; 17.7505; 11.689; 0.56724
95.2768; 19.3147; 11.6093; 0.566443; 95.2768; 19.3147; 93.7274; 17.9225; 11.6806; 0.567156
95.2768; 19.3147; 11.6091; 0.566441; 95.2768; 19.3147; 93.9044; 18.0764; 11.673; 0.56708
95.2768; 19.3147; 11.6089; 0.566439; 95.2768; 19.3147; 94.0613; 18.2137; 11.6663; 0.567013
95.2769; 19.3147; 11.6088; 0.566438; 95.2768; 19.3147; 94.2002; 18.3363; 25.5582; 0.705932
95.2769; 19.3147; 11.6086; 0.566436; 95.2768; 19.3147; 94.3232; 18.4456; 37.1107; 0.821457
95.2769; 19.3147; 11.6085; 0.566435; 95.2769; 19.3147; 94.4322; 18.5429; 46.298; 1.81506
95.2769; 19.3147; 11.6084; 0.566434; 95.2769; 19.3147; 94.5287; 18.6295; 53.664; 2.59026
95.2769; 19.3147; 11.6083; 0.566433; 95.2769; 19.3147; 94.6142; 18.7066; 59.6337; 3.45554
95.2769; 19.3147; 11.6082; 0.566432; 95.2769; 19.3147; 94.69; 18.7751; 64.5303; 4.37713
95.2769; 19.3147; 11.6082; 0.566432; 95.2769; 19.3147; 94.7571; 18.836; 68.5964; 5.32657
95.2769; 19.3147; 11.6081; 0.566431; 95.2769; 19.3147; 94.8165; 18.8901; 72.0123; 6.28163
95.2769; 19.3147; 11.608; 0.56643; 95.2769; 19.3147; 94.8691; 18.9382; 74.9122; 7.22569
95.2769; 19.3147; 11.608; 0.56643; 95.2769; 19.3147; 94.9158; 18.9809; 77.3966; 8.14653
95.2769; 19.3147; 11.6079; 0.566429; 95.2769; 19.3147; 94.957; 19.0188; 79.5413; 9.03527
95.2769; 19.3147; 11.6079; 0.566429; 95.2769; 19.3147; 94.9936; 19.0524; 81.404; 9.88553
95.2769; 19.3147; 11.6078; 0.566428; 95.2769; 19.3147; 95.026; 19.0822; 83.0299; 10.6928
95.2769; 19.3147; 11.6078; 0.566428; 95.2769; 19.3147; 95.0547; 19.1086; 84.4545; 11.4542
95.2769; 19.3147; 11.6078; 0.566428; 95.2769; 19.3147; 95.0801; 19.1321; 85.7064; 12.1678
95.2769; 19.3147; 11.6077; 0.566427; 95.2769; 19.3147; 95.1026; 19.1529; 86.809; 12.8331
95.2769; 19.3147; 11.6077; 0.566427; 95.2769; 19.3147; 95.1225; 19.1713; 87.7817; 13.4502
95.2769; 19.3147; 11.6077; 0.566427; 95.2769; 19.3147; 95.1402; 19.1877; 88.6409; 14.0199
95.2769; 19.3147; 11.6077; 0.566427; 95.2769; 19.3147; 95.1558; 19.2021; 89.4005; 14.5436
95.2769; 19.3147; 11.6076; 0.566426; 95.2769; 19.3147; 95.1696; 19.215; 90.0725; 15.0232
95.2769; 19.3147; 11.6076; 0.566426; 95.2769; 19.3147; 95.1819; 19.2264; 90.6672; 15.4608
95.2769; 19.3147; 11.6076; 0.566426; 95.2769; 19.3147; 95.1928; 19.2364; 91.1938; 15.8589
95.2769; 19.3147; 11.6076; 0.566426; 95.2769; 19.3147; 95.2024; 19.2454; 91.6601; 16.22
95.2769; 19.3147; 11.6076; 0.566426; 95.2769; 19.3147; 95.2109; 19.2533; 92.0731; 16.5467
95.2769; 19.3147; 11.6076; 0.566426; 95.2769; 19.3147; 95.2184; 19.2603; 92.439; 16.8416
95.2769; 19.3147; 11.6076; 0.566426; 95.2769; 19.3147; 95.2251; 19.2665; 92.7631; 17.1072
95.2769; 19.3147; 11.6076; 0.566426; 95.2769; 19.3147; 95.231; 19.272; 93.0501; 17.3459
95.2769; 19.3147; 11.6076; 0.566425; 95.2769; 19.3147; 95.2363; 19.2769; 93.3045; 17.5602
95.2769; 19.3147; 11.6075; 0.566425; 95.2769; 19.3147; 95.2409; 19.2812; 93.5298; 17.7523
95.2769; 19.3147; 11.6075; 0.566425; 95.2769; 19.3147; 95.245; 19.2851; 93.7293; 17.9242
95.2769; 19.3147; 11.6075; 0.566425; 95.2769; 19.3147; 95.2487; 19.2884; 93.9061; 18.0778
95.2769; 19.3147; 11.6075; 0.566425; 95.2769; 19.3147; 95.2519; 19.2914; 94.0628; 18.2151
95.2769; 19.3147; 11.6075; 0.566425; 95.2769; 19.3147; 95.2548; 19.2941; 94.2015; 18.3375
95.2769; 19.3147; 11.6075; 0.566425; 95.2769; 19.3147; 95.2573; 19.2965; 94.3244; 18.4466
95.2769; 19.3147; 11.6075; 0.566425; 95.2769; 19.3147; 95.2595; 19.2985; 94.4332; 18.5438
95.2769; 19.3147; 11.6075; 0.566425; 95.2769; 19.3147; 95.2615; 19.3004; 94.5297; 18.6303
95.2769; 19.3147; 11.6075; 0.566425; 95.2769; 19.3147; 95.2633; 19.302; 94.6151; 18.7073
95.2769; 19.3147; 11.6075; 0.566425; 95.2769; 19.3147; 95.2648; 19.3035; 94.6907; 18.7758
95.2769; 19.3147; 11.6075; 0.566425; 95.2769; 19.3147; 95.2662; 19.3048; 94.7577; 18.8366
95.2769; 19.3147; 11.6075; 0.566425; 95.2769; 19.3147; 95.2674; 19.3059; 94.8171; 18.8907
95.2769; 19.3147; 11.6075; 0.566425; 95.2769; 19.3147; 95.2685; 19.3069; 94.8696; 18.9387
95.2769; 19.3147; 11.6075; 0.566425; 95.2769; 19.3147; 95.2695; 19.3078; 94.9162; 18.9813
95.2769; 19.3147; 11.6075; 0.566425; 95.2769; 19.3147; 95.2703; 19.3086; 94.9574; 19.0191
95.2769; 19.3147; 11.6075; 0.566425; 95.2769; 19.3147; 95.271; 19.3093; 94.994; 19.0527
95.2769; 19.3147; 11.6075; 0.566425; 95.2769; 19.3147; 95.2717; 19.3099; 95.0263; 19.0825
95.2769; 19.3147; 11.6075; 0.566425; 95.2769; 19.3147; 95.2723; 19.3105; 95.055; 19.1089
95.2769; 19.3147; 11.6075; 0.566425; 95.2769; 19.3147; 95.2728; 19.3109; 95.0803; 19.1323
95.2769; 19.3147; 11.6075; 0.566425; 95.2769; 19.3147; 95.2733; 19.3114; 95.1028; 19.1531
95.2769; 19.3147; 11.6075; 0.566425; 95.2769; 19.3147; 95.2737; 19.3118; 95.1227; 19.1715
95.2769; 19.3147; 11.6075; 0.566425; 95.2769; 19.3147; 95.2741; 19.3121; 95.1403; 19.1878
95.2769; 19.3147; 11.6075; 0.566425; 95.2769; 19.3147; 95.2744; 19.3124; 95.1559; 19.2023
95.2769; 19.3147; 11.6075; 0.566425; 95.2769; 19.3147; 95.2747; 19.3127; 95.1698; 19.2151
95.2769; 19.3147; 11.6075; 0.566425; 95.2769; 19.3147; 95.2749; 19.3129; 95.182; 19.2265
95.2769; 19.3147; 11.6075; 0.566425; 95.2769; 19.3147; 95.2751; 19.3131; 95.1929; 19.2365
95.2769; 19.3147; 11.6075; 0.566425; 95.2769; 19.3147; 95.2753; 19.3133; 95.2025; 19.2455
77.6012; 8.22738; 11.6075; 0.566425; 95.2769; 19.3147; 95.2755; 19.3134; 95.211; 19.2534
64.7174; 4.41684; 25.5025; 0.705375; 95.2769; 19.3147; 95.2757; 19.3136; 95.2185; 19.2604
55.3771; 2.81361; 37.059; 0.82094; 77.6012; 8.22738; 95.2758; 19.3137; 95.2252; 19.2666
48.3659; 2.00563; 46.2507; 1.81092; 64.7174; 4.41684; 95.2759; 19.3138; 95.2311; 19.2721
42.9397; 1.54338; 53.6211; 2.5849; 55.3771; 2.81361; 95.276; 19.3139; 95.2363; 19.2769
38.6263; 0.836613; 59.595; 3.44909; 48.3659; 2.00563; 95.2761; 19.314; 95.241; 19.2813
35.1175; 0.801525; 64.4956; 4.3698; 42.9397; 1.54338; 95.2762; 19.3141; 95.2451; 19.2851
32.2068; 0.772418; 68.5654; 5.31859; 38.6263; 0.836613; 95.2763; 19.3142; 95.2487; 19.2885
29.7528; 0.747878; 71.9846; 6.27324; 35.1175; 0.801525; 95.2763; 19.3142; 95.2519; 19.2915
27.6564; 0.726914; 74.8876; 7.21709; 32.2068; 0.772418; 95.2764; 19.3143; 95.2548; 19.2941
25.8465; 0.708815; 77.3747; 8.13791; 29.7528; 0.747878; 95.2765; 19.3143; 95.2573; 19.2965
24.2707; 0.693057; 79.5218; 9.02677; 27.6564; 0.726914; 95.2765; 19.3144; 95.2595; 19.2986
22.8899; 0.679249; 81.3867; 9.87726; 25.8465; 0.708815; 95.2765; 19.3144; 95.2615; 19.3004
21.6736; 0.667086; 83.0145; 10.6849; 24.2707; 0.693057; 95.2766; 19.3144; 95.2633; 19.302
20.5981; 0.656331; 84.4409; 11.4466; 22.8899; 0.679249; 95.2766; 19.3145; 95.2648; 19.3035
19.6442; 0.646792; 85.6943; 12.1607; 21.6736; 0.667086; 95.2766; 19.3145; 95.2662; 19.3048
18.796; 0.63831; 86.7982; 12.8265; 20.5981; 0.656331; 95.2767; 19.3145; 95.2674; 19.3059
18.0406; 0.630756; 87.7722; 13.444; 19.6442; 0.646792; 95.2767; 19.3145; 95.2685; 19.3069
17.3669; 0.624019; 88.6324; 14.0142; 18.796; 0.63831; 95.2767; 19.3146; 95.2695; 19.3078
16.7653; 0.618003; 89.393; 14.5383; 18.0406; 0.630756; 95.2767; 19.3146; 95.2703; 19.3086
16.2276; 0.612626; 90.0658; 15.0184; 17.3669; 0.624019; 95.2767; 19.3146; 95.2711; 19.3093
15.7468; 0.607818; 90.6613; 15.4564; 16.7653; 0.618003; 95.2768; 19.3146; 95.2717; 19.3099
15.3166; 0.603516; 91.1886; 15.8549; 16.2276; 0.612626; 95.2768; 19.3146; 95.2723; 19.3105
14.9316; 0.599666; 91.6555; 16.2164; 15.7468; 0.607818; 95.2768; 19.3146; 95.2728; 19.3109
14.5868; 0.596218; 92.069; 16.5434; 15.3166; 0.603516; 95.2768; 19.3146; 95.2733; 19.3114
14.278; 0.59313; 92.4353; 16.8386; 14.9316; 0.599666; 95.2768; 19.3146; 95.2737; 19.3118
14.0014; 0.590364; 92.7598; 17.1045; 14.5868; 0.596218; 95.2768; 19.3147; 95.2741; 19.3121
13.7536; 0.587885; 93.0473; 17.3436; 14.278; 0.59313; 95.2768; 19.3147; 95.2744; 19.3124
13.5315; 0.585665; 93.3019; 17.5581; 14.0014; 0.590364; 95.2768; 19.3147; 95.2747; 19.3127
13.3324; 0.583674; 93.5275; 17.7504; 13.7536; 0.587885; 95.2768; 19.3147; 95.2749; 19.3129
13.154; 0.58189; 93.7274; 17.9225; 13.5315; 0.585665; 95.2768; 19.3147; 95.2751; 19.3131
12.9941; 0.580291; 93.9044; 18.0763; 13.3324; 0.583674; 95.2768; 19.3147; 95.2753; 19.3133
12.8508; 0.578858; 94.0612; 18.2137; 13.154; 0.58189; 95.2768; 19.3147; 95.2755; 19.3135
12.7223; 0.577573; 94.2001; 18.3363; 12.9941; 0.580291; 95.2768; 19.3147; 95.2757; 19.3136
12.6071; 0.576421; 94.3232; 18.4455; 12.8508; 0.578858; 95.2768; 19.3147; 95.2758; 19.3137
12.5038; 0.575388; 94.4322; 18.5428; 12.7223; 0.577573; 95.2768; 19.3147; 95.2759; 19.3138
12.4112; 0.574462; 94.5287; 18.6295; 12.6071; 0.576421; 95.2768; 19.3147; 95.276; 19.3139
12.3282; 0.573632; 94.6142; 18.7066; 12.5038; 0.575388; 95.2768; 19.3147; 95.2761; 19.314
12.2537; 0.572887; 94.69; 18.7751; 12.4112; 0.574462; 95.2768; 19.3147; 95.2762; 19.3141
12.187; 0.57222; 94.7571; 18.836; 12.3282; 0.573632; 95.2769; 19.3147; 95.2763; 19.3142
12.1271; 0.571621; 94.8165; 18.8901; 12.2537; 0.572887; 95.2769; 19.3147; 95.2764; 19.3142
12.0735; 0.571085; 94.8691; 18.9382; 12.187; 0.57222; 95.2769; 19.3147; 95.2764; 19.3143
12.0254; 0.570604; 94.9157; 18.9809; 12.1271; 0.571621; 95.2769; 19.3147; 95.2765; 19.3143
11.9822; 0.570172; 94.957; 19.0187; 12.0735; 0.571085; 95.2769; 19.3147; 95.2765; 19.3144
11.9435; 0.569785; 94.9936; 19.0523; 12.0254; 0.570604; 95.2769; 19.3147; 95.2765; 19.3144
11.9088; 0.569438; 95.026; 19.0822; 11.9822; 0.570172; 95.2769; 19.3147; 95.2766; 19.3144
11.8777; 0.569127; 95.0547; 19.1086; 11.9435; 0.569785; 95.2769; 19.3147; 95.2766; 19.3145
11.8498; 0.568848; 95.0801; 19.1321; 11.9088; 0.569438; 95.2769; 19.3147; 95.2766; 19.3145
11.8248; 0.568598; 95.1026; 19.1529; 11.8777; 0.569127; 95.2769; 19.3147; 95.2767; 19.3145
11.8024; 0.568374; 95.1225; 19.1713; 11.8498; 0.568848; 95.2769; 19.3147; 95.2767; 19.3145
11.7822; 0.568173; 95.1402; 19.1877; 11.8248; 0.568598; 95.2769; 19.3147; 95.2767; 19.3146
11.7642; 0.567992; 95.1558; 19.2021; 11.8024; 0.568374; 95.2769; 19.3147; 95.2767; 19.3146
11.748; 0.56783; 95.1696; 19.215; 11.7822; 0.568173; 95.2769; 19.3147; 95.2767; 19.3146
11.7335; 0.567685; 95.1819; 19.2264; 11.7642; 0.567992; 95.2769; 19.3147; 95.2768; 19.3146
11.7205; 0.567555; 95.1928; 19.2364; 11.748; 0.56783; 95.2769; 19.3147; 95.2768; 19.3146
11.7088; 0.567438; 95.2024; 19.2454; 11.7335; 0.567685; 95.2769; 19.3147; 95.2768; 19.3146
11.6984; 0.567334; 95.2109; 19.2533; 11.7205; 0.567555; 95.2769; 19.3147; 95.2768; 19.3146
